UNITID,year,INSTNM,Secondary school GPA,Secondary school rank,Secondary school record,Completion of college-preparatory program,Recommendations,Formal demonstration of competencies,Admission test scores,TOEFL (Test of English as a Foreign Language,"Other Test (Wonderlic, WISC-III, etc.)  ",APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,percAdm,percAdmMen,percAdmWom,LOCALE,ADDR,CITY,STABBR,ZIP,GROFFER,HDEGOFR1,CARNEGIE,CCBASIC,INSTSIZE,C15BASIC,C18BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C21BASIC,English Proficiency Test,Work experience,Personal statement or essay,Legacy status,APPLCNAN,APPLCNUN,ADMSSNAN,ADMSSNUN,ENRLAN,ENRLUN,ENRLFTAN,ENRLFTUN,ENRLPTAN,ENRLPTUN,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
186131.0,2021,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Considered but not required,Required,Neither required nor recommended,37601,18737.0,18864.0,1647.0,781.0,866.0,1290.0,619.0,671.0,1290.0,619.0,671.0,,,,719.0,56.0,451.0,35.0,720.0,770.0,740.0,800.0,,,33.0,35.0,34.0,36.0,31.0,35.0,,,4.0,4.0,5.0,City: Small,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
186131.0,2022,Princeton University,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",38019,18422.0,19597.0,2167.0,1045.0,1122.0,1499.0,736.0,763.0,1499.0,736.0,763.0,,,,890.0,59.0,376.0,25.0,740.0,780.0,760.0,800.0,,,34.0,35.0,35.0,36.0,32.0,35.0,,,6.0,6.0,6.0,City: Small,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",,0.0,,0.0,,0.0,,0.0,,,760.0,790.0,35.0,35.0,34.0
186131.0,2023,Princeton University,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",39644,19541.0,20103.0,1782.0,870.0,912.0,1366.0,670.0,696.0,1366.0,670.0,696.0,,,,774.0,57.0,278.0,20.0,740.0,780.0,760.0,800.0,,,34.0,35.0,35.0,36.0,32.0,35.0,,,4.0,4.0,5.0,City: Small,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",,0.0,,0.0,,0.0,,0.0,,,760.0,780.0,34.0,35.0,34.0
189088.0,2014,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Do not know,6960,2436.0,4524.0,3105.0,1086.0,2019.0,560.0,268.0,292.0,560.0,268.0,292.0,,,,,,,,,,,,,,,,,,,,,,45.0,45.0,45.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2015,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Do not know,7044,2529.0,4515.0,2266.0,786.0,1480.0,447.0,192.0,255.0,447.0,192.0,255.0,,,,,,,,,,,,,,,,,,,,,,32.0,31.0,33.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2016,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,5181,1814.0,3367.0,2912.0,971.0,1941.0,509.0,193.0,316.0,509.0,193.0,316.0,,,,,,,,,,,,,,,,,,,,,,56.0,54.0,58.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2017,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,4922,1799.0,3123.0,2865.0,1003.0,1862.0,470.0,190.0,280.0,470.0,190.0,280.0,,,,,,,,,,,,,,,,,,,,,,58.0,56.0,60.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2018,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,5141,1875.0,3266.0,3319.0,1093.0,2226.0,486.0,195.0,291.0,486.0,195.0,291.0,,,,,,,,,,,,,,,,,,,,,,65.0,58.0,68.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2019,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,4912,1679.0,3233.0,3181.0,1092.0,2089.0,482.0,175.0,307.0,482.0,175.0,307.0,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,65.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2020,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,4969,1743.0,3226.0,2830.0,929.0,1901.0,363.0,141.0,222.0,363.0,141.0,222.0,,,,,,,,,,,,,,,,,,,,,,57.0,53.0,59.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
189088.0,2021,Bard College,Recommended,Recommended,Required,Recommended,Required,Recommended,Neither required nor recommended,Required,Neither required nor recommended,5167,1741.0,3420.0,3096.0,974.0,2122.0,473.0,173.0,300.0,473.0,173.0,300.0,,,,,,,,,,,,,,,,,,,,,,60.0,56.0,62.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,"Arts & sciences focus, some graduate coexistence",Research Doctoral: Single program-Other,"Four-year, full-time, selective, higher transfer-in",High undergraduate,"Four-year, small, highly residential",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,
189088.0,2022,Bard College,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not considered for admission, even if submitted (Test Blind)",,"Not considered for admission, even if submitted (Test Blind)",6482,2078.0,4404.0,2987.0,853.0,2134.0,448.0,147.0,301.0,448.0,147.0,301.0,,,,,,,,,,,,,,,,,,,,,,46.0,41.0,48.0,Town: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,"Arts & sciences focus, some graduate coexistence",Research Doctoral: Single program-Other,"Four-year, full-time, selective, higher transfer-in",High undergraduate,"Four-year, small, highly residential",Baccalaureate Colleges: Arts & Sciences Focus,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",,0.0,,0.0,,0.0,,0.0,,,,,,,
189088.0,2023,Bard College,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",6628,2289.0,4339.0,3466.0,1058.0,2408.0,402.0,151.0,251.0,402.0,151.0,251.0,,,,52.0,13.0,37.0,9.0,670.0,740.0,620.0,700.0,,,30.0,32.0,31.0,35.0,25.0,30.0,,,52.0,46.0,55.0,Rural: Fringe,Annandale Road,Annandale-On-Hudson,NY,12504-5000,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,"Arts & sciences focus, some graduate coexistence",Research Doctoral: Single program-Other,"Four-year, full-time, selective, higher transfer-in",High undergraduate,"Four-year, small, highly residential",Baccalaureate Colleges: Arts & Sciences Focus,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",,0.0,,0.0,,0.0,,0.0,,,710.0,660.0,31.0,32.0,27.0
189097.0,2014,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,5676,0.0,5676.0,1349.0,,1349.0,619.0,,619.0,613.0,,613.0,6.0,,6.0,446.0,72.0,279.0,45.0,630.0,730.0,620.0,710.0,650.0,730.0,28.0,32.0,30.0,34.0,26.0,31.0,,,24.0,,24.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2015,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,6655,0.0,6655.0,1306.0,,1306.0,635.0,,635.0,626.0,,626.0,9.0,,9.0,427.0,67.0,298.0,47.0,640.0,730.0,620.0,720.0,650.0,740.0,29.0,32.0,31.0,35.0,26.0,31.0,,,20.0,,20.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2016,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,7071,4.0,7067.0,1184.0,0.0,1184.0,605.0,,605.0,592.0,,592.0,13.0,,13.0,377.0,62.0,318.0,53.0,640.0,740.0,630.0,730.0,,,29.0,33.0,30.0,35.0,27.0,32.0,,,17.0,0.0,17.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2017,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,7716,0.0,7716.0,1190.0,,1190.0,603.0,,603.0,595.0,,595.0,8.0,,8.0,301.0,50.0,375.0,62.0,660.0,760.0,650.0,740.0,,,30.0,33.0,32.0,35.0,27.0,32.0,,,15.0,,15.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2018,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,7897,7.0,7890.0,1099.0,0.0,1099.0,605.0,,605.0,602.0,,602.0,3.0,,3.0,352.0,58.0,309.0,51.0,670.0,740.0,660.0,760.0,,,30.0,33.0,32.0,35.0,27.0,32.0,,,14.0,0.0,14.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2019,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,9320,6.0,9314.0,1097.0,0.0,1097.0,632.0,,632.0,624.0,,624.0,8.0,,8.0,396.0,63.0,303.0,48.0,670.0,750.0,670.0,770.0,,,31.0,34.0,33.0,35.0,27.0,33.0,,,12.0,0.0,12.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
189097.0,2020,Barnard College,Neither required nor recommended,Neither required nor recommended,Required,Required,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,9411,0.0,9411.0,1280.0,,1280.0,690.0,,690.0,676.0,,676.0,14.0,,14.0,426.0,62.0,318.0,46.0,680.0,748.0,670.0,770.0,,,31.0,34.0,33.0,35.0,27.0,32.0,,,14.0,,14.0,City: Large,3009 Broadway,New York,NY,10027-6598,No graduate offering,Bachelor's degree,Baccalaureate Colleges--Liberal Arts,Baccalaureate Colleges--Arts & Sciences,"1,000 - 4,999",Baccalaureate Colleges: Arts & Sciences Focus,Baccalaureate Colleges: Arts & Sciences Focus,,,,,,,,,,,,,,,,,,,,,,,,,
